Serial_number:
2020431
Project ID:

Location:
AcrossFromLake_Lower
AcrossFromLake_Lower
UNIT: kPa
Offset: 0.000000 kPa
TEMPERATURE
UNIT: °C
Date,Time,ms,AcrossFromLake_Lower,TEMPERATURE
12/8/2022,04:30:00 am,0,69.2833,6.906
12/8/2022,04:45:00 am,0,69.2759,6.906
12/8/2022,05:00:00 am,0,69.2804,6.907
12/8/2022,05:15:00 am,0,69.2836,6.907
12/8/2022,05:30:00 am,0,69.2930,6.907
12/8/2022,05:45:00 am,0,69.3053,6.907
12/8/2022,06:00:00 am,0,69.3102,6.908
12/8/2022,06:15:00 am,0,69.3271,6.908
12/8/2022,06:30:00 am,0,69.3470,6.908
12/8/2022,06:45:00 am,0,69.3593,6.908
12/8/2022,07:00:00 am,0,69.3721,6.909
12/8/2022,07:15:00 am,0,69.3871,6.909
12/8/2022,07:30:00 am,0,69.4070,6.909
12/8/2022,07:45:00 am,0,69.4233,6.909
12/8/2022,08:00:00 am,0,69.4430,6.909
12/8/2022,08:15:00 am,0,69.4561,6.910
12/8/2022,08:30:00 am,0,69.4707,6.910
12/8/2022,08:45:00 am,0,69.4798,6.910
12/8/2022,09:00:00 am,0,69.4892,6.911
12/8/2022,09:15:00 am,0,69.4859,6.910
12/8/2022,09:30:00 am,0,69.4879,6.912
12/8/2022,09:45:00 am,0,69.4754,6.911
12/8/2022,10:00:00 am,0,69.4702,6.911
12/8/2022,10:15:00 am,0,69.4466,6.912
12/8/2022,10:30:00 am,0,69.4490,6.913
12/8/2022,10:45:00 am,0,69.4326,6.913
12/8/2022,11:00:00 am,0,69.4176,6.913
12/8/2022,11:15:00 am,0,69.4034,6.913
12/8/2022,11:30:00 am,0,69.3873,6.913
12/8/2022,11:45:00 am,0,69.3515,6.914
12/8/2022,12:00:00 pm,0,69.3387,6.913
12/8/2022,12:15:00 pm,0,69.3221,6.914
12/8/2022,12:30:00 pm,0,69.3048,6.914
12/8/2022,12:45:00 pm,0,69.2854,6.914
12/8/2022,01:00:00 pm,0,69.2682,6.915
12/8/2022,01:15:00 pm,0,69.2395,6.915
12/8/2022,01:30:00 pm,0,69.2271,6.915
12/8/2022,01:45:00 pm,0,69.2136,6.916
12/8/2022,02:00:00 pm,0,69.1843,6.916
12/8/2022,02:15:00 pm,0,69.1623,6.916
12/8/2022,02:30:00 pm,0,69.1419,6.916
12/8/2022,02:45:00 pm,0,69.1031,6.916
12/8/2022,03:00:00 pm,0,69.0934,6.917
12/8/2022,03:15:00 pm,0,69.0914,6.917
12/8/2022,03:30:00 pm,0,69.0767,6.918
12/8/2022,03:45:00 pm,0,69.0667,6.917
12/8/2022,04:00:00 pm,0,69.0577,6.917
12/8/2022,04:15:00 pm,0,69.0500,6.917
12/8/2022,04:30:00 pm,0,69.0441,6.917
12/8/2022,04:45:00 pm,0,69.0493,6.918
12/8/2022,05:00:00 pm,0,69.0448,6.918
12/8/2022,05:15:00 pm,0,69.0486,6.918
12/8/2022,05:30:00 pm,0,69.0534,6.918
12/8/2022,05:45:00 pm,0,69.0483,6.918
12/8/2022,06:00:00 pm,0,69.0590,6.919
12/8/2022,06:15:00 pm,0,69.0570,6.919
12/8/2022,06:30:00 pm,0,69.0709,6.919
12/8/2022,06:45:00 pm,0,69.0790,6.919
12/8/2022,07:00:00 pm,0,69.0798,6.919
12/8/2022,07:15:00 pm,0,69.0815,6.920
12/8/2022,07:30:00 pm,0,69.0867,6.919
12/8/2022,07:45:00 pm,0,69.0976,6.920
12/8/2022,08:00:00 pm,0,69.1023,6.920
12/8/2022,08:15:00 pm,0,69.1132,6.920
12/8/2022,08:30:00 pm,0,69.1304,6.921
12/8/2022,08:45:00 pm,0,69.1466,6.921
12/8/2022,09:00:00 pm,0,69.1666,6.920
12/8/2022,09:15:00 pm,0,69.1779,6.921
12/8/2022,09:30:00 pm,0,69.1763,6.922
12/8/2022,09:45:00 pm,0,69.1746,6.922
12/8/2022,10:00:00 pm,0,69.1677,6.922
12/8/2022,10:15:00 pm,0,69.1778,6.922
12/8/2022,10:30:00 pm,0,69.1811,6.922
12/8/2022,10:45:00 pm,0,69.1649,6.922
12/8/2022,11:00:00 pm,0,69.1672,6.922
12/8/2022,11:15:00 pm,0,69.1608,6.922
12/8/2022,11:30:00 pm,0,69.1499,6.923
12/8/2022,11:45:00 pm,0,69.1420,6.923
12/9/2022,12:00:00 am,0,69.1404,6.923
12/9/2022,12:15:00 am,0,69.1294,6.922
12/9/2022,12:30:00 am,0,69.1077,6.924
12/9/2022,12:45:00 am,0,69.0961,6.924
12/9/2022,01:00:00 am,0,69.0932,6.924
12/9/2022,01:15:00 am,0,69.0818,6.924
12/9/2022,01:30:00 am,0,69.0762,6.924
12/9/2022,01:45:00 am,0,69.0741,6.924
12/9/2022,02:00:00 am,0,69.0534,6.925
12/9/2022,02:15:00 am,0,69.0397,6.925
12/9/2022,02:30:00 am,0,69.0346,6.925
12/9/2022,02:45:00 am,0,69.0299,6.925
12/9/2022,03:00:00 am,0,69.0213,6.926
12/9/2022,03:15:00 am,0,69.0243,6.925
12/9/2022,03:30:00 am,0,69.0129,6.925
12/9/2022,03:45:00 am,0,69.0205,6.926
12/9/2022,04:00:00 am,0,69.0214,6.926
12/9/2022,04:15:00 am,0,69.0120,6.927
12/9/2022,04:30:00 am,0,69.0090,6.927
12/9/2022,04:45:00 am,0,69.0188,6.927
12/9/2022,05:00:00 am,0,69.0263,6.927
12/9/2022,05:15:00 am,0,69.0354,6.927
12/9/2022,05:30:00 am,0,69.0530,6.928
12/9/2022,05:45:00 am,0,69.0645,6.928
12/9/2022,06:00:00 am,0,69.0768,6.928
12/9/2022,06:15:00 am,0,69.0936,6.928
12/9/2022,06:30:00 am,0,69.1276,6.929
12/9/2022,06:45:00 am,0,69.1621,6.928
12/9/2022,07:00:00 am,0,69.1890,6.929
12/9/2022,07:15:00 am,0,69.2143,6.929
12/9/2022,07:30:00 am,0,69.2294,6.929
12/9/2022,07:45:00 am,0,69.2338,6.929
12/9/2022,08:00:00 am,0,69.2365,6.929
12/9/2022,08:15:00 am,0,69.2560,6.929
12/9/2022,08:30:00 am,0,69.2701,6.929
12/9/2022,08:45:00 am,0,69.2811,6.930
12/9/2022,09:00:00 am,0,69.2752,6.930
12/9/2022,09:15:00 am,0,69.2711,6.930
12/9/2022,09:30:00 am,0,69.2727,6.931
12/9/2022,09:45:00 am,0,69.2661,6.931
12/9/2022,10:00:00 am,0,69.2623,6.931
12/9/2022,10:15:00 am,0,69.2601,6.931
12/9/2022,10:30:00 am,0,69.2643,6.931
12/9/2022,10:45:00 am,0,69.2568,6.932
12/9/2022,11:00:00 am,0,69.2425,6.932
12/9/2022,11:15:00 am,0,69.2453,6.932
12/9/2022,11:30:00 am,0,69.2319,6.932
12/9/2022,11:45:00 am,0,69.2272,6.932
12/9/2022,12:00:00 pm,0,69.2272,6.933
12/9/2022,12:15:00 pm,0,69.2055,6.932
12/9/2022,12:30:00 pm,0,69.1826,6.933
12/9/2022,12:45:00 pm,0,69.1759,6.933
12/9/2022,01:00:00 pm,0,69.1595,6.933
12/9/2022,01:15:00 pm,0,69.1312,6.933
12/9/2022,01:30:00 pm,0,69.1204,6.933
12/9/2022,01:45:00 pm,0,69.1078,6.934
12/9/2022,02:00:00 pm,0,69.0981,6.934
12/9/2022,02:15:00 pm,0,69.0913,6.935
12/9/2022,02:30:00 pm,0,69.0797,6.934
12/9/2022,02:45:00 pm,0,69.0611,6.935
12/9/2022,03:00:00 pm,0,69.0565,6.935
12/9/2022,03:15:00 pm,0,69.1294,6.934
12/9/2022,03:30:00 pm,0,69.1570,6.935
12/9/2022,03:45:00 pm,0,69.1626,6.935
12/9/2022,04:00:00 pm,0,69.1523,6.935
12/9/2022,04:15:00 pm,0,69.1584,6.935
12/9/2022,04:30:00 pm,0,69.1462,6.936
12/9/2022,04:45:00 pm,0,69.1348,6.936
12/9/2022,05:00:00 pm,0,69.1351,6.936
12/9/2022,05:15:00 pm,0,69.1430,6.936
12/9/2022,05:30:00 pm,0,69.1428,6.936
12/9/2022,05:45:00 pm,0,69.1426,6.937
12/9/2022,06:00:00 pm,0,69.1615,6.936
12/9/2022,06:15:00 pm,0,69.1633,6.936
12/9/2022,06:30:00 pm,0,69.1684,6.937
12/9/2022,06:45:00 pm,0,69.1773,6.937
12/9/2022,07:00:00 pm,0,69.1801,6.938
12/9/2022,07:15:00 pm,0,69.1804,6.937
12/9/2022,07:30:00 pm,0,69.1911,6.937
12/9/2022,07:45:00 pm,0,69.2023,6.938
12/9/2022,08:00:00 pm,0,69.2131,6.939
12/9/2022,08:15:00 pm,0,69.2238,6.938
12/9/2022,08:30:00 pm,0,69.2338,6.939
12/9/2022,08:45:00 pm,0,69.2379,6.938
12/9/2022,09:00:00 pm,0,69.2474,6.939
12/9/2022,09:15:00 pm,0,69.2584,6.939
12/9/2022,09:30:00 pm,0,69.2670,6.939
12/9/2022,09:45:00 pm,0,69.2748,6.939
12/9/2022,10:00:00 pm,0,69.2697,6.940
12/9/2022,10:15:00 pm,0,69.2579,6.939
12/9/2022,10:30:00 pm,0,69.2546,6.939
12/9/2022,10:45:00 pm,0,69.2544,6.939
12/9/2022,11:00:00 pm,0,69.2478,6.940
12/9/2022,11:15:00 pm,0,69.2382,6.940
12/9/2022,11:30:00 pm,0,69.2259,6.940
12/9/2022,11:45:00 pm,0,69.2225,6.941
12/10/2022,12:00:00 am,0,69.2150,6.940
12/10/2022,12:15:00 am,0,69.2113,6.940
12/10/2022,12:30:00 am,0,69.2067,6.941
12/10/2022,12:45:00 am,0,69.1910,6.941
12/10/2022,01:00:00 am,0,69.1926,6.942
12/10/2022,01:15:00 am,0,69.1730,6.942
12/10/2022,01:30:00 am,0,69.1675,6.941
12/10/2022,01:45:00 am,0,69.1525,6.942
12/10/2022,02:00:00 am,0,69.1401,6.942
12/10/2022,02:15:00 am,0,69.1234,6.942
12/10/2022,02:30:00 am,0,69.1209,6.942
12/10/2022,02:45:00 am,0,69.1018,6.942
12/10/2022,03:00:00 am,0,69.0897,6.942
12/10/2022,03:15:00 am,0,69.0934,6.942
12/10/2022,03:30:00 am,0,69.0947,6.943
12/10/2022,03:45:00 am,0,69.0826,6.943
12/10/2022,04:00:00 am,0,69.0952,6.943
12/10/2022,04:15:00 am,0,69.0857,6.943
12/10/2022,04:30:00 am,0,69.0919,6.943
12/10/2022,04:45:00 am,0,69.0991,6.944
12/10/2022,05:00:00 am,0,69.1165,6.944
12/10/2022,05:15:00 am,0,69.1302,6.944
12/10/2022,05:30:00 am,0,69.1352,6.944
12/10/2022,05:45:00 am,0,69.1407,6.944
12/10/2022,06:00:00 am,0,69.1564,6.944
12/10/2022,06:15:00 am,0,69.1657,6.944
12/10/2022,06:30:00 am,0,69.1755,6.945
12/10/2022,06:45:00 am,0,69.1812,6.945
12/10/2022,07:00:00 am,0,69.1891,6.945
12/10/2022,07:15:00 am,0,69.2033,6.945
12/10/2022,07:30:00 am,0,69.2234,6.945
12/10/2022,07:45:00 am,0,69.2416,6.945
12/10/2022,08:00:00 am,0,69.2584,6.945
12/10/2022,08:15:00 am,0,69.2648,6.946
12/10/2022,08:30:00 am,0,69.2746,6.946
12/10/2022,08:45:00 am,0,69.2810,6.946
12/10/2022,09:00:00 am,0,69.2821,6.946
12/10/2022,09:15:00 am,0,69.2868,6.946
12/10/2022,09:30:00 am,0,69.3075,6.946
12/10/2022,09:45:00 am,0,69.2971,6.947
12/10/2022,10:00:00 am,0,69.3002,6.947
12/10/2022,10:15:00 am,0,69.2966,6.947
12/10/2022,10:30:00 am,0,69.2998,6.948
12/10/2022,10:45:00 am,0,69.2990,6.948
12/10/2022,11:00:00 am,0,69.3104,6.948
12/10/2022,11:15:00 am,0,69.3174,6.948
12/10/2022,11:30:00 am,0,69.3244,6.947
12/10/2022,11:45:00 am,0,69.3427,6.947
12/10/2022,12:00:00 pm,0,69.3643,6.948
12/10/2022,12:15:00 pm,0,69.3888,6.948
12/10/2022,12:30:00 pm,0,69.3903,6.949
12/10/2022,12:45:00 pm,0,69.3854,6.948
12/10/2022,01:00:00 pm,0,69.3721,6.949
12/10/2022,01:15:00 pm,0,69.3439,6.949
12/10/2022,01:30:00 pm,0,69.3191,6.949
12/10/2022,01:45:00 pm,0,69.2964,6.949
12/10/2022,02:00:00 pm,0,69.2721,6.949
12/10/2022,02:15:00 pm,0,69.2482,6.950
12/10/2022,02:30:00 pm,0,69.2452,6.950
12/10/2022,02:45:00 pm,0,69.2311,6.950
12/10/2022,03:00:00 pm,0,69.2125,6.950
12/10/2022,03:15:00 pm,0,69.2001,6.950
12/10/2022,03:30:00 pm,0,69.1868,6.950
12/10/2022,03:45:00 pm,0,69.1677,6.950
12/10/2022,04:00:00 pm,0,69.1533,6.950
12/10/2022,04:15:00 pm,0,69.1514,6.951
12/10/2022,04:30:00 pm,0,69.1387,6.951
12/10/2022,04:45:00 pm,0,69.1375,6.951
12/10/2022,05:00:00 pm,0,69.1236,6.952
12/10/2022,05:15:00 pm,0,69.1213,6.951
12/10/2022,05:30:00 pm,0,69.1261,6.951
12/10/2022,05:45:00 pm,0,69.1201,6.951
12/10/2022,06:00:00 pm,0,69.1313,6.951
12/10/2022,06:15:00 pm,0,69.1144,6.952
12/10/2022,06:30:00 pm,0,69.1176,6.951
12/10/2022,06:45:00 pm,0,69.1334,6.951
12/10/2022,07:00:00 pm,0,69.1469,6.952
12/10/2022,07:15:00 pm,0,69.1491,6.952
12/10/2022,07:30:00 pm,0,69.1721,6.952
12/10/2022,07:45:00 pm,0,69.1867,6.952
12/10/2022,08:00:00 pm,0,69.2026,6.952
12/10/2022,08:15:00 pm,0,69.2248,6.953
12/10/2022,08:30:00 pm,0,69.2424,6.953
12/10/2022,08:45:00 pm,0,69.2558,6.953
12/10/2022,09:00:00 pm,0,69.2753,6.953
12/10/2022,09:15:00 pm,0,69.2776,6.953
12/10/2022,09:30:00 pm,0,69.2911,6.953
12/10/2022,09:45:00 pm,0,69.2894,6.953
12/10/2022,10:00:00 pm,0,69.2904,6.953
12/10/2022,10:15:00 pm,0,69.2943,6.954
12/10/2022,10:30:00 pm,0,69.2998,6.953
12/10/2022,10:45:00 pm,0,69.3164,6.953
12/10/2022,11:00:00 pm,0,69.3255,6.954
12/10/2022,11:15:00 pm,0,69.3247,6.954
12/10/2022,11:30:00 pm,0,69.3186,6.954
12/10/2022,11:45:00 pm,0,69.2996,6.954
12/11/2022,12:00:00 am,0,69.2906,6.954
12/11/2022,12:15:00 am,0,69.2844,6.955
12/11/2022,12:30:00 am,0,69.2730,6.955
12/11/2022,12:45:00 am,0,69.2638,6.954
12/11/2022,01:00:00 am,0,69.2491,6.955
12/11/2022,01:15:00 am,0,69.2366,6.955
12/11/2022,01:30:00 am,0,69.2323,6.955
12/11/2022,01:45:00 am,0,69.2241,6.955
12/11/2022,02:00:00 am,0,69.2141,6.955
12/11/2022,02:15:00 am,0,69.2076,6.955
12/11/2022,02:30:00 am,0,69.1957,6.956
12/11/2022,02:45:00 am,0,69.1853,6.956
12/11/2022,03:00:00 am,0,69.1871,6.955
12/11/2022,03:15:00 am,0,69.1899,6.956
12/11/2022,03:30:00 am,0,69.1941,6.956
12/11/2022,03:45:00 am,0,69.1925,6.956
12/11/2022,04:00:00 am,0,69.1939,6.956
12/11/2022,04:15:00 am,0,69.1834,6.957
12/11/2022,04:30:00 am,0,69.1880,6.956
12/11/2022,04:45:00 am,0,69.1874,6.957
12/11/2022,05:00:00 am,0,69.1990,6.957
12/11/2022,05:15:00 am,0,69.2252,6.957
12/11/2022,05:30:00 am,0,69.2337,6.957
12/11/2022,05:45:00 am,0,69.2373,6.957
12/11/2022,06:00:00 am,0,69.2337,6.957
12/11/2022,06:15:00 am,0,69.2289,6.957
12/11/2022,06:30:00 am,0,69.2409,6.957
12/11/2022,06:45:00 am,0,69.2483,6.958
12/11/2022,07:00:00 am,0,69.2513,6.957
12/11/2022,07:15:00 am,0,69.2645,6.958
12/11/2022,07:30:00 am,0,69.2831,6.958
12/11/2022,07:45:00 am,0,69.2962,6.959
12/11/2022,08:00:00 am,0,69.3151,6.958
12/11/2022,08:15:00 am,0,69.3193,6.959
12/11/2022,08:30:00 am,0,69.3132,6.958
12/11/2022,08:45:00 am,0,69.3080,6.958
12/11/2022,09:00:00 am,0,69.3081,6.958
12/11/2022,09:15:00 am,0,69.3311,6.959
12/11/2022,09:30:00 am,0,69.3154,6.959
12/11/2022,09:45:00 am,0,69.3107,6.958
12/11/2022,10:00:00 am,0,69.3127,6.958
12/11/2022,10:15:00 am,0,69.3144,6.959
12/11/2022,10:30:00 am,0,69.3192,6.960
12/11/2022,10:45:00 am,0,69.3277,6.959
12/11/2022,11:00:00 am,0,69.3312,6.959
12/11/2022,11:15:00 am,0,69.3162,6.959
12/11/2022,11:30:00 am,0,69.3263,6.959
12/11/2022,11:45:00 am,0,69.3362,6.960
12/11/2022,12:00:00 pm,0,69.3494,6.959
12/11/2022,12:15:00 pm,0,69.3863,6.960
12/11/2022,12:30:00 pm,0,69.3840,6.960
12/11/2022,12:45:00 pm,0,69.3843,6.959
12/11/2022,01:00:00 pm,0,69.3793,6.960
12/11/2022,01:15:00 pm,0,69.3765,6.960
12/11/2022,01:30:00 pm,0,69.3692,6.959
12/11/2022,01:45:00 pm,0,69.3588,6.960
12/11/2022,02:00:00 pm,0,69.3439,6.960
12/11/2022,02:15:00 pm,0,69.3217,6.959
12/11/2022,02:30:00 pm,0,69.2955,6.960
12/11/2022,02:45:00 pm,0,69.2944,6.960
12/11/2022,03:00:00 pm,0,69.2759,6.960
12/11/2022,03:15:00 pm,0,69.2648,6.960
12/11/2022,03:30:00 pm,0,69.2606,6.960
12/11/2022,03:45:00 pm,0,69.2569,6.960
12/11/2022,04:00:00 pm,0,69.2470,6.960
12/11/2022,04:15:00 pm,0,69.2348,6.960
12/11/2022,04:30:00 pm,0,69.2266,6.959
12/11/2022,04:45:00 pm,0,69.2182,6.960
12/11/2022,05:00:00 pm,0,69.2184,6.959
12/11/2022,05:15:00 pm,0,69.2182,6.960
12/11/2022,05:30:00 pm,0,69.2216,6.959
12/11/2022,05:45:00 pm,0,69.2224,6.959
12/11/2022,06:00:00 pm,0,69.2128,6.959
12/11/2022,06:15:00 pm,0,69.2181,6.959
12/11/2022,06:30:00 pm,0,69.2345,6.959
12/11/2022,06:45:00 pm,0,69.2389,6.959
12/11/2022,07:00:00 pm,0,69.2407,6.958
12/11/2022,07:15:00 pm,0,69.2546,6.959
12/11/2022,07:30:00 pm,0,69.2601,6.958
12/11/2022,07:45:00 pm,0,69.2696,6.959
12/11/2022,08:00:00 pm,0,69.2816,6.958
12/11/2022,08:15:00 pm,0,69.2866,6.958
12/11/2022,08:30:00 pm,0,69.2982,6.958
12/11/2022,08:45:00 pm,0,69.3163,6.958
12/11/2022,09:00:00 pm,0,69.3253,6.957
12/11/2022,09:15:00 pm,0,69.3263,6.957
12/11/2022,09:30:00 pm,0,69.3198,6.958
12/11/2022,09:45:00 pm,0,69.3327,6.957
12/11/2022,10:00:00 pm,0,69.3271,6.957
12/11/2022,10:15:00 pm,0,69.3336,6.957
12/11/2022,10:30:00 pm,0,69.3210,6.956
12/11/2022,10:45:00 pm,0,69.3116,6.956
12/11/2022,11:00:00 pm,0,69.3029,6.956
12/11/2022,11:15:00 pm,0,69.3149,6.956
12/11/2022,11:30:00 pm,0,69.3184,6.956
12/11/2022,11:45:00 pm,0,69.3068,6.955
12/12/2022,12:00:00 am,0,69.2898,6.956
12/12/2022,12:15:00 am,0,69.2768,6.954
12/12/2022,12:30:00 am,0,69.2715,6.954
12/12/2022,12:45:00 am,0,69.2687,6.954
12/12/2022,01:00:00 am,0,69.2565,6.953
12/12/2022,01:15:00 am,0,69.2552,6.953
12/12/2022,01:30:00 am,0,69.2425,6.952
12/12/2022,01:45:00 am,0,69.2329,6.952
12/12/2022,02:00:00 am,0,69.2186,6.952
12/12/2022,02:15:00 am,0,69.2100,6.952
12/12/2022,02:30:00 am,0,69.2111,6.951
12/12/2022,02:45:00 am,0,69.1959,6.950
12/12/2022,03:00:00 am,0,69.1911,6.950
12/12/2022,03:15:00 am,0,69.1808,6.949
12/12/2022,03:30:00 am,0,69.1787,6.949
12/12/2022,03:45:00 am,0,69.1861,6.948
12/12/2022,04:00:00 am,0,69.1830,6.948
12/12/2022,04:15:00 am,0,69.1882,6.947
12/12/2022,04:30:00 am,0,69.1801,6.947
12/12/2022,04:45:00 am,0,69.1786,6.946
12/12/2022,05:00:00 am,0,69.1765,6.946
12/12/2022,05:15:00 am,0,69.1836,6.944
12/12/2022,05:30:00 am,0,69.1837,6.943
12/12/2022,05:45:00 am,0,69.1900,6.942
12/12/2022,06:00:00 am,0,69.2050,6.942
12/12/2022,06:15:00 am,0,69.1967,6.941
12/12/2022,06:30:00 am,0,69.2085,6.940
12/12/2022,06:45:00 am,0,69.2188,6.939
12/12/2022,07:00:00 am,0,69.2211,6.938
12/12/2022,07:15:00 am,0,69.2325,6.937
12/12/2022,07:30:00 am,0,69.2459,6.936
12/12/2022,07:45:00 am,0,69.2739,6.935
12/12/2022,08:00:00 am,0,69.2881,6.933
12/12/2022,08:15:00 am,0,69.2960,6.932
12/12/2022,08:30:00 am,0,69.3101,6.932
12/12/2022,08:45:00 am,0,69.3236,6.930
12/12/2022,09:00:00 am,0,69.3329,6.930
12/12/2022,09:15:00 am,0,69.3485,6.928
12/12/2022,09:30:00 am,0,69.3416,6.927
12/12/2022,09:45:00 am,0,69.3527,6.926
12/12/2022,10:00:00 am,0,69.3548,6.925
12/12/2022,10:15:00 am,0,69.3463,6.924
12/12/2022,10:30:00 am,0,69.3381,6.922
12/12/2022,10:45:00 am,0,69.3205,6.922
12/12/2022,11:00:00 am,0,69.3213,6.921
12/12/2022,11:15:00 am,0,69.2950,6.921
12/12/2022,11:30:00 am,0,69.2907,6.920
12/12/2022,11:45:00 am,0,69.2859,6.919
12/12/2022,12:00:00 pm,0,69.2671,6.918
12/12/2022,12:15:00 pm,0,69.2449,6.918
12/12/2022,12:30:00 pm,0,69.2311,6.917
12/12/2022,12:45:00 pm,0,69.2169,6.917
12/12/2022,01:00:00 pm,0,69.2067,6.916
12/12/2022,01:15:00 pm,0,69.1864,6.916
12/12/2022,01:30:00 pm,0,69.1687,6.915
12/12/2022,01:45:00 pm,0,69.1444,6.916
12/12/2022,02:00:00 pm,0,69.1237,6.916
12/12/2022,02:15:00 pm,0,69.1072,6.915
12/12/2022,02:30:00 pm,0,69.0845,6.915
12/12/2022,02:45:00 pm,0,69.0616,6.915
12/12/2022,03:00:00 pm,0,69.0366,6.915
12/12/2022,03:15:00 pm,0,69.0295,6.915
12/12/2022,03:30:00 pm,0,69.0146,6.916
12/12/2022,03:45:00 pm,0,69.0019,6.916
12/12/2022,04:00:00 pm,0,68.9928,6.916
12/12/2022,04:15:00 pm,0,68.9726,6.917
12/12/2022,04:30:00 pm,0,68.9626,6.917
12/12/2022,04:45:00 pm,0,68.9564,6.918
12/12/2022,05:00:00 pm,0,68.9509,6.918
12/12/2022,05:15:00 pm,0,68.9486,6.919
12/12/2022,05:30:00 pm,0,68.9543,6.919
12/12/2022,05:45:00 pm,0,68.9648,6.920
12/12/2022,06:00:00 pm,0,68.9685,6.920
12/12/2022,06:15:00 pm,0,68.9786,6.921
12/12/2022,06:30:00 pm,0,68.9787,6.921
12/12/2022,06:45:00 pm,0,68.9902,6.923
12/12/2022,07:00:00 pm,0,68.9984,6.922
12/12/2022,07:15:00 pm,0,68.9999,6.923
12/12/2022,07:30:00 pm,0,69.0087,6.924
12/12/2022,07:45:00 pm,0,69.0251,6.925
12/12/2022,08:00:00 pm,0,69.0441,6.926
12/12/2022,08:15:00 pm,0,69.0534,6.926
12/12/2022,08:30:00 pm,0,69.0530,6.927
12/12/2022,08:45:00 pm,0,69.0604,6.927
12/12/2022,09:00:00 pm,0,69.0664,6.928
12/12/2022,09:15:00 pm,0,69.0657,6.928
12/12/2022,09:30:00 pm,0,69.0942,6.929
12/12/2022,09:45:00 pm,0,69.1122,6.929
12/12/2022,10:00:00 pm,0,69.1198,6.931
12/12/2022,10:15:00 pm,0,69.1154,6.931
12/12/2022,10:30:00 pm,0,69.1069,6.931
12/12/2022,10:45:00 pm,0,69.0969,6.932
12/12/2022,11:00:00 pm,0,69.0818,6.933
12/12/2022,11:15:00 pm,0,69.0886,6.933
12/12/2022,11:30:00 pm,0,69.0772,6.933
12/12/2022,11:45:00 pm,0,69.0868,6.934
12/13/2022,12:00:00 am,0,69.0928,6.934
12/13/2022,12:15:00 am,0,69.0757,6.935
12/13/2022,12:30:00 am,0,69.0683,6.936
12/13/2022,12:45:00 am,0,69.0479,6.935
12/13/2022,01:00:00 am,0,69.0124,6.936
12/13/2022,01:15:00 am,0,68.9975,6.936
12/13/2022,01:30:00 am,0,68.9780,6.937
12/13/2022,01:45:00 am,0,68.9592,6.938
12/13/2022,02:00:00 am,0,68.9439,6.938
12/13/2022,02:15:00 am,0,68.9406,6.938
12/13/2022,02:30:00 am,0,68.9369,6.938
12/13/2022,02:45:00 am,0,68.9416,6.939
12/13/2022,03:00:00 am,0,68.9226,6.940
12/13/2022,03:15:00 am,0,68.9087,6.939
12/13/2022,03:30:00 am,0,68.9131,6.940
12/13/2022,03:45:00 am,0,68.9211,6.940
12/13/2022,04:00:00 am,0,68.9195,6.940
12/13/2022,04:15:00 am,0,68.9088,6.940
12/13/2022,04:30:00 am,0,68.8897,6.941
12/13/2022,04:45:00 am,0,68.8735,6.941
12/13/2022,05:00:00 am,0,68.8537,6.941
12/13/2022,05:15:00 am,0,68.8684,6.941
12/13/2022,05:30:00 am,0,68.8825,6.941
12/13/2022,05:45:00 am,0,68.9045,6.942
12/13/2022,06:00:00 am,0,68.9281,6.942
12/13/2022,06:15:00 am,0,68.9322,6.941
12/13/2022,06:30:00 am,0,68.9395,6.940
12/13/2022,06:45:00 am,0,68.9456,6.940
12/13/2022,07:00:00 am,0,68.9547,6.941
12/13/2022,07:15:00 am,0,68.9701,6.940
12/13/2022,07:30:00 am,0,68.9752,6.939
12/13/2022,07:45:00 am,0,68.9923,6.940
12/13/2022,08:00:00 am,0,69.0122,6.939
12/13/2022,08:15:00 am,0,69.0330,6.938
12/13/2022,08:30:00 am,0,69.0303,6.937
12/13/2022,08:45:00 am,0,69.0295,6.937
12/13/2022,09:00:00 am,0,69.0433,6.937
12/13/2022,09:15:00 am,0,69.0417,6.936
12/13/2022,09:30:00 am,0,69.0414,6.936
12/13/2022,09:45:00 am,0,69.0412,6.935
12/13/2022,10:00:00 am,0,69.0475,6.935
12/13/2022,10:15:00 am,0,69.0463,6.934
12/13/2022,10:30:00 am,0,69.0556,6.934
12/13/2022,10:45:00 am,0,69.0408,6.933
12/13/2022,11:00:00 am,0,69.0265,6.932
12/13/2022,11:15:00 am,0,69.0189,6.932
12/13/2022,11:30:00 am,0,69.0062,6.932
12/13/2022,11:45:00 am,0,68.9983,6.931
12/13/2022,12:00:00 pm,0,68.9966,6.931
12/13/2022,12:15:00 pm,0,68.9845,6.930
12/13/2022,12:30:00 pm,0,68.9721,6.930
12/13/2022,12:45:00 pm,0,68.9649,6.929
12/13/2022,01:00:00 pm,0,68.9536,6.928
12/13/2022,01:15:00 pm,0,68.9446,6.928
12/13/2022,01:30:00 pm,0,68.9139,6.928
12/13/2022,01:45:00 pm,0,68.9032,6.927
12/13/2022,02:00:00 pm,0,68.8952,6.927
12/13/2022,02:15:00 pm,0,68.8725,6.927
12/13/2022,02:30:00 pm,0,68.8669,6.927
12/13/2022,02:45:00 pm,0,68.8584,6.926
12/13/2022,03:00:00 pm,0,68.8396,6.927
12/13/2022,03:15:00 pm,0,68.8301,6.925
